NodeID,UpLinkID,UpLaneID,DnLinkID,DnLaneID
37255,103318,2,90168,2
37255,103318,2,90168,-2
37255,103318,-2,90168,2
37255,103318,-2,90168,-2
37255,103318,2,103314,2
37255,103318,2,103314,-2
37255,103318,-2,103314,2
37255,103318,-2,103314,-2
37256,90170,-1,90171,1
37256,90170,-1,90173,1
37256,90170,2,90171,2
37256,90170,2,90171,-2
37256,90170,-2,90171,2
37256,90170,-2,90171,-2
37256,90170,2,90173,2
37256,90170,2,90173,-2
37256,90170,-2,90173,2
37256,90170,-2,90173,-2
37256,90171,-1,90170,1
37256,90171,-1,90173,1
37256,90171,2,90170,2
37256,90171,2,90170,-2
37256,90171,-2,90170,2
37256,90171,-2,90170,-2
37256,90171,2,90173,2
37256,90171,2,90173,-2
37256,90171,-2,90173,2
37256,90171,-2,90173,-2
37256,90173,-1,90170,1
37256,90173,-1,90171,1
37256,90173,2,90170,2
37256,90173,2,90170,-2
37256,90173,-2,90170,2
37256,90173,-2,90170,-2
37256,90173,2,90171,2
37256,90173,2,90171,-2
37256,90173,-2,90171,2
37256,90173,-2,90171,-2
37236,90170,1,93645,1
37236,90170,1,93646,-1
37236,90170,2,93645,2
37236,90170,2,93645,-2
37236,90170,-2,93645,2
37236,90170,-2,93645,-2
37236,90170,2,93646,2
37236,90170,2,93646,-2
37236,90170,-2,93646,2
37236,90170,-2,93646,-2
37236,93645,-1,90170,-1
37236,93645,-1,93646,-1
37236,93645,2,90170,2
37236,93645,2,90170,-2
37236,93645,-2,90170,2
37236,93645,-2,90170,-2
37236,93645,2,93646,2
37236,93645,2,93646,-2
37236,93645,-2,93646,2
37236,93645,-2,93646,-2
37236,93646,1,90170,-1
37236,93646,1,93645,1
37236,93646,2,90170,2
37236,93646,2,90170,-2
37236,93646,-2,90170,2
37236,93646,-2,90170,-2
37236,93646,2,93645,2
37236,93646,2,93645,-2
37236,93646,-2,93645,2
37236,93646,-2,93645,-2
37257,90171,1,93586,-1
37257,90171,1,93647,1
37257,90171,2,93586,2
37257,90171,2,93586,-2
37257,90171,-2,93586,2
37257,90171,-2,93586,-2
37257,90171,2,93647,2
37257,90171,2,93647,-2
37257,90171,-2,93647,2
37257,90171,-2,93647,-2
37257,93586,1,90171,-1
37257,93586,1,93647,1
37257,93586,2,90171,2
37257,93586,2,90171,-2
37257,93586,-2,90171,2
37257,93586,-2,90171,-2
37257,93586,2,93647,2
37257,93586,2,93647,-2
37257,93586,-2,93647,2
37257,93586,-2,93647,-2
37257,93647,-1,90171,-1
37257,93647,-1,93586,-1
37257,93647,2,90171,2
37257,93647,2,90171,-2
37257,93647,-2,90171,2
37257,93647,-2,90171,-2
37257,93647,2,93586,2
37257,93647,2,93586,-2
37257,93647,-2,93586,2
37257,93647,-2,93586,-2
37258,90173,1,93676,1
37258,90173,1,93678,1
37258,90173,2,93676,2
37258,90173,2,93676,-2
37258,90173,-2,93676,2
37258,90173,-2,93676,-2
37258,90173,2,93678,2
37258,90173,2,93678,-2
37258,90173,-2,93678,2
37258,90173,-2,93678,-2
37258,93676,-1,90173,-1
37258,93676,-1,93678,1
37258,93676,2,90173,2
37258,93676,2,90173,-2
37258,93676,-2,90173,2
37258,93676,-2,90173,-2
37258,93676,2,93678,2
37258,93676,2,93678,-2
37258,93676,-2,93678,2
37258,93676,-2,93678,-2
37258,93678,-1,90173,-1
37258,93678,-1,93676,1
37258,93678,2,90173,2
37258,93678,2,90173,-2
37258,93678,-2,90173,2
37258,93678,-2,90173,-2
37258,93678,2,93676,2
37258,93678,2,93676,-2
37258,93678,-2,93676,2
37258,93678,-2,93676,-2
37263,90181,1,93720,-1
37263,90181,1,93792,1
37263,90181,2,93720,2
37263,90181,2,93720,-2
37263,90181,-2,93720,2
37263,90181,-2,93720,-2
37263,90181,2,93792,2
37263,90181,2,93792,-2
37263,90181,-2,93792,2
37263,90181,-2,93792,-2
37263,93720,1,90181,-1
37263,93720,1,93792,1
37263,93720,2,90181,2
37263,93720,2,90181,-2
37263,93720,-2,90181,2
37263,93720,-2,90181,-2
37263,93720,2,93792,2
37263,93720,2,93792,-2
37263,93720,-2,93792,2
37263,93720,-2,93792,-2
37263,93792,-1,90181,-1
37263,93792,-1,93720,-1
37263,93792,2,90181,2
37263,93792,2,90181,-2
37263,93792,-2,90181,2
37263,93792,-2,90181,-2
37263,93792,2,93720,2
37263,93792,2,93720,-2
37263,93792,-2,93720,2
37263,93792,-2,93720,-2
37277,90205,1,93613,1
37277,90205,1,93615,1
37277,90205,1,93616,1
37277,90205,2,93613,2
37277,90205,2,93613,-2
37277,90205,-2,93613,2
37277,90205,-2,93613,-2
37277,90205,2,93615,2
37277,90205,2,93615,-2
37277,90205,-2,93615,2
37277,90205,-2,93615,-2
37277,90205,2,93616,2
37277,90205,2,93616,-2
37277,90205,-2,93616,2
37277,90205,-2,93616,-2
37277,93613,-1,90205,-1
37277,93613,-1,93615,1
37277,93613,-1,93616,1
37277,93613,2,90205,2
37277,93613,2,90205,-2
37277,93613,-2,90205,2
37277,93613,-2,90205,-2
37277,93613,2,93615,2
37277,93613,2,93615,-2
37277,93613,-2,93615,2
37277,93613,-2,93615,-2
37277,93613,2,93616,2
37277,93613,2,93616,-2
37277,93613,-2,93616,2
37277,93613,-2,93616,-2
37277,93615,-1,90205,-1
37277,93615,-1,93613,1
37277,93615,-1,93616,1
37277,93615,2,90205,2
37277,93615,2,90205,-2
37277,93615,-2,90205,2
37277,93615,-2,90205,-2
37277,93615,2,93613,2
37277,93615,2,93613,-2
37277,93615,-2,93613,2
37277,93615,-2,93613,-2
37277,93615,2,93616,2
37277,93615,2,93616,-2
37277,93615,-2,93616,2
37277,93615,-2,93616,-2
37277,93616,-1,90205,-1
37277,93616,-1,93613,1
37277,93616,-1,93615,1
37277,93616,2,90205,2
37277,93616,2,90205,-2
37277,93616,-2,90205,2
37277,93616,-2,90205,-2
37277,93616,2,93613,2
37277,93616,2,93613,-2
37277,93616,-2,93613,2
37277,93616,-2,93613,-2
37277,93616,2,93615,2
37277,93616,2,93615,-2
37277,93616,-2,93615,2
37277,93616,-2,93615,-2
37278,90206,1,93685,1
37278,90206,1,93687,1
37278,90206,1,93689,1
37278,90206,2,93685,2
37278,90206,2,93685,-2
37278,90206,-2,93685,2
37278,90206,-2,93685,-2
37278,90206,2,93687,2
37278,90206,2,93687,-2
37278,90206,-2,93687,2
37278,90206,-2,93687,-2
37278,90206,2,93689,2
37278,90206,2,93689,-2
37278,90206,-2,93689,2
37278,90206,-2,93689,-2
37278,93685,-1,90206,-1
37278,93685,-1,93687,1
37278,93685,-1,93689,1
37278,93685,2,90206,2
37278,93685,2,90206,-2
37278,93685,-2,90206,2
37278,93685,-2,90206,-2
37278,93685,2,93687,2
37278,93685,2,93687,-2
37278,93685,-2,93687,2
37278,93685,-2,93687,-2
37278,93685,2,93689,2
37278,93685,2,93689,-2
37278,93685,-2,93689,2
37278,93685,-2,93689,-2
37278,93687,-1,90206,-1
37278,93687,-1,93685,1
37278,93687,-1,93689,1
37278,93687,2,90206,2
37278,93687,2,90206,-2
37278,93687,-2,90206,2
37278,93687,-2,90206,-2
37278,93687,2,93685,2
37278,93687,2,93685,-2
37278,93687,-2,93685,2
37278,93687,-2,93685,-2
37278,93687,2,93689,2
37278,93687,2,93689,-2
37278,93687,-2,93689,2
37278,93687,-2,93689,-2
37278,93689,-1,90206,-1
37278,93689,-1,93685,1
37278,93689,-1,93687,1
37278,93689,2,90206,2
37278,93689,2,90206,-2
37278,93689,-2,90206,2
37278,93689,-2,90206,-2
37278,93689,2,93685,2
37278,93689,2,93685,-2
37278,93689,-2,93685,2
37278,93689,-2,93685,-2
37278,93689,2,93687,2
37278,93689,2,93687,-2
37278,93689,-2,93687,2
37278,93689,-2,93687,-2
37286,90220,-1,90222,1
37286,90220,2,90222,2
37286,90220,2,90222,-2
37286,90220,-2,90222,2
37286,90220,-2,90222,-2
37286,90222,-1,90220,1
37286,90222,2,90220,2
37286,90222,2,90220,-2
37286,90222,-2,90220,2
37286,90222,-2,90220,-2
37288,90220,1,93804,-1
37288,90220,2,93804,2
37288,90220,2,93804,-2
37288,90220,-2,93804,2
37288,90220,-2,93804,-2
37288,93804,1,90220,-1
37288,93804,2,90220,2
37288,93804,2,90220,-2
37288,93804,-2,90220,2
37288,93804,-2,90220,-2
37289,90222,1,94451,1
37289,90222,1,94453,1
37289,90222,1,94455,1
37289,90222,2,94451,2
37289,90222,2,94451,-2
37289,90222,-2,94451,2
37289,90222,-2,94451,-2
37289,90222,2,94453,2
37289,90222,2,94453,-2
37289,90222,-2,94453,2
37289,90222,-2,94453,-2
37289,90222,2,94455,2
37289,90222,2,94455,-2
37289,90222,-2,94455,2
37289,90222,-2,94455,-2
37289,94451,-1,90222,-1
37289,94451,-1,94453,1
37289,94451,-1,94455,1
37289,94451,2,90222,2
37289,94451,2,90222,-2
37289,94451,-2,90222,2
37289,94451,-2,90222,-2
37289,94451,2,94453,2
37289,94451,2,94453,-2
37289,94451,-2,94453,2
37289,94451,-2,94453,-2
37289,94451,2,94455,2
37289,94451,2,94455,-2
37289,94451,-2,94455,2
37289,94451,-2,94455,-2
37289,94453,-1,90222,-1
37289,94453,-1,94451,1
37289,94453,-1,94455,1
37289,94453,2,90222,2
37289,94453,2,90222,-2
37289,94453,-2,90222,2
37289,94453,-2,90222,-2
37289,94453,2,94451,2
37289,94453,2,94451,-2
37289,94453,-2,94451,2
37289,94453,-2,94451,-2
37289,94453,2,94455,2
37289,94453,2,94455,-2
37289,94453,-2,94455,2
37289,94453,-2,94455,-2
37289,94455,-1,90222,-1
37289,94455,-1,94451,1
37289,94455,-1,94453,1
37289,94455,2,90222,2
37289,94455,2,90222,-2
37289,94455,-2,90222,2
37289,94455,-2,90222,-2
37289,94455,2,94451,2
37289,94455,2,94451,-2
37289,94455,-2,94451,2
37289,94455,-2,94451,-2
37289,94455,2,94453,2
37289,94455,2,94453,-2
37289,94455,-2,94453,2
37289,94455,-2,94453,-2
37290,90224,-1,90226,1
37290,90224,-1,90228,1
37290,90224,2,90226,2
37290,90224,2,90226,-2
37290,90224,-2,90226,2
37290,90224,-2,90226,-2
37290,90224,2,90228,2
37290,90224,2,90228,-2
37290,90224,-2,90228,2
37290,90224,-2,90228,-2
37290,90226,-1,90224,1
37290,90226,-1,90228,1
37290,90226,2,90224,2
37290,90226,2,90224,-2
37290,90226,-2,90224,2
37290,90226,-2,90224,-2
37290,90226,2,90228,2
37290,90226,2,90228,-2
37290,90226,-2,90228,2
37290,90226,-2,90228,-2
37290,90228,-1,90224,1
37290,90228,-1,90226,1
37290,90228,2,90224,2
37290,90228,2,90224,-2
37290,90228,-2,90224,2
37290,90228,-2,90224,-2
37290,90228,2,90226,2
37290,90228,2,90226,-2
37290,90228,-2,90226,2
37290,90228,-2,90226,-2
37291,90224,1,93802,-1
37291,90224,1,93812,1
37291,90224,2,93802,2
37291,90224,2,93802,-2
37291,90224,-2,93802,2
37291,90224,-2,93802,-2
37291,90224,2,93812,2
37291,90224,2,93812,-2
37291,90224,-2,93812,2
37291,90224,-2,93812,-2
37291,93802,1,90224,-1
37291,93802,1,93812,1
37291,93802,2,90224,2
37291,93802,2,90224,-2
37291,93802,-2,90224,2
37291,93802,-2,90224,-2
37291,93802,2,93812,2
37291,93802,2,93812,-2
37291,93802,-2,93812,2
37291,93802,-2,93812,-2
37291,93812,-1,90224,-1
37291,93812,-1,93802,-1
37291,93812,2,90224,2
37291,93812,2,90224,-2
37291,93812,-2,90224,2
37291,93812,-2,90224,-2
37291,93812,2,93802,2
37291,93812,2,93802,-2
37291,93812,-2,93802,2
37291,93812,-2,93802,-2
37292,90226,1,93836,-1
37292,90226,2,93836,2
37292,90226,2,93836,-2
37292,90226,-2,93836,2
37292,90226,-2,93836,-2
37292,93836,1,90226,-1
37292,93836,2,90226,2
37292,93836,2,90226,-2
37292,93836,-2,90226,2
37292,93836,-2,90226,-2
37293,90228,1,103577,1
37293,90228,1,103579,1
37293,90228,2,103577,2
37293,90228,2,103577,-2
37293,90228,-2,103577,2
37293,90228,-2,103577,-2
37293,90228,2,103579,2
37293,90228,2,103579,-2
37293,90228,-2,103579,2
37293,90228,-2,103579,-2
37293,103577,-1,90228,-1
37293,103577,-1,103579,1
37293,103577,2,90228,2
37293,103577,2,90228,-2
37293,103577,-2,90228,2
37293,103577,-2,90228,-2
37293,103577,2,103579,2
37293,103577,2,103579,-2
37293,103577,-2,103579,2
37293,103577,-2,103579,-2
37293,103579,-1,90228,-1
37293,103579,-1,103577,1
37293,103579,2,90228,2
37293,103579,2,90228,-2
37293,103579,-2,90228,2
37293,103579,-2,90228,-2
37293,103579,2,103577,2
37293,103579,2,103577,-2
37293,103579,-2,103577,2
37293,103579,-2,103577,-2
37303,90244,-1,90246,1
37303,90244,-1,90248,1
37303,90244,2,90246,2
37303,90244,2,90246,-2
37303,90244,-2,90246,2
37303,90244,-2,90246,-2
37303,90244,2,90248,2
37303,90244,2,90248,-2
37303,90244,-2,90248,2
37303,90244,-2,90248,-2
37303,90246,-1,90244,1
37303,90246,-1,90248,1
37303,90246,2,90244,2
37303,90246,2,90244,-2
37303,90246,-2,90244,2
37303,90246,-2,90244,-2
37303,90246,2,90248,2
37303,90246,2,90248,-2
37303,90246,-2,90248,2
37303,90246,-2,90248,-2
37303,90248,-1,90244,1
37303,90248,-1,90246,1
37303,90248,2,90244,2
37303,90248,2,90244,-2
37303,90248,-2,90244,2
37303,90248,-2,90244,-2
37303,90248,2,90246,2
37303,90248,2,90246,-2
37303,90248,-2,90246,2
37303,90248,-2,90246,-2
37304,90244,1,90305,1
37304,90244,1,90307,1
37304,90244,1,90309,1
37304,90244,2,90305,2
37304,90244,2,90305,-2
37304,90244,-2,90305,2
37304,90244,-2,90305,-2
37304,90244,2,90307,2
37304,90244,2,90307,-2
37304,90244,-2,90307,2
37304,90244,-2,90307,-2
37304,90244,2,90309,2
37304,90244,2,90309,-2
37304,90244,-2,90309,2
37304,90244,-2,90309,-2
37304,90305,-1,90244,-1
37304,90305,-1,90307,1
37304,90305,-1,90309,1
37304,90305,2,90244,2
37304,90305,2,90244,-2
37304,90305,-2,90244,2
37304,90305,-2,90244,-2
37304,90305,2,90307,2
37304,90305,2,90307,-2
37304,90305,-2,90307,2
37304,90305,-2,90307,-2
37304,90305,2,90309,2
37304,90305,2,90309,-2
37304,90305,-2,90309,2
37304,90305,-2,90309,-2
37304,90307,-1,90244,-1
37304,90307,-1,90305,1
37304,90307,-1,90309,1
37304,90307,2,90244,2
37304,90307,2,90244,-2
37304,90307,-2,90244,2
37304,90307,-2,90244,-2
37304,90307,2,90305,2
37304,90307,2,90305,-2
37304,90307,-2,90305,2
37304,90307,-2,90305,-2
37304,90307,2,90309,2
37304,90307,2,90309,-2
37304,90307,-2,90309,2
37304,90307,-2,90309,-2
37304,90309,-1,90244,-1
37304,90309,-1,90305,1
37304,90309,-1,90307,1
37304,90309,2,90244,2
37304,90309,2,90244,-2
37304,90309,-2,90244,2
37304,90309,-2,90244,-2
37304,90309,2,90305,2
37304,90309,2,90305,-2
37304,90309,-2,90305,2
37304,90309,-2,90305,-2
37304,90309,2,90307,2
37304,90309,2,90307,-2
37304,90309,-2,90307,2
37304,90309,-2,90307,-2
37305,90246,1,93998,1
37305,90246,1,94000,1
37305,90246,1,94002,1
37305,90246,2,93998,2
37305,90246,2,93998,-2
37305,90246,-2,93998,2
37305,90246,-2,93998,-2
37305,90246,2,94000,2
37305,90246,2,94000,-2
37305,90246,-2,94000,2
37305,90246,-2,94000,-2
37305,90246,2,94002,2
37305,90246,2,94002,-2
37305,90246,-2,94002,2
37305,90246,-2,94002,-2
37305,93998,-1,90246,-1
37305,93998,-1,94000,1
37305,93998,-1,94002,1
37305,93998,2,90246,2
37305,93998,2,90246,-2
37305,93998,-2,90246,2
37305,93998,-2,90246,-2
37305,93998,2,94000,2
37305,93998,2,94000,-2
37305,93998,-2,94000,2
37305,93998,-2,94000,-2
37305,93998,2,94002,2
37305,93998,2,94002,-2
37305,93998,-2,94002,2
37305,93998,-2,94002,-2
37305,94000,-1,90246,-1
37305,94000,-1,93998,1
37305,94000,-1,94002,1
37305,94000,2,90246,2
37305,94000,2,90246,-2
37305,94000,-2,90246,2
37305,94000,-2,90246,-2
37305,94000,2,93998,2
37305,94000,2,93998,-2
37305,94000,-2,93998,2
37305,94000,-2,93998,-2
37305,94000,2,94002,2
37305,94000,2,94002,-2
37305,94000,-2,94002,2
37305,94000,-2,94002,-2
37305,94002,-1,90246,-1
37305,94002,-1,93998,1
37305,94002,-1,94000,1
37305,94002,2,90246,2
37305,94002,2,90246,-2
37305,94002,-2,90246,2
37305,94002,-2,90246,-2
37305,94002,2,93998,2
37305,94002,2,93998,-2
37305,94002,-2,93998,2
37305,94002,-2,93998,-2
37305,94002,2,94000,2
37305,94002,2,94000,-2
37305,94002,-2,94000,2
37305,94002,-2,94000,-2
37306,90248,1,90324,-1
37306,90248,1,94037,1
37306,90248,1,94039,1
37306,90248,2,90324,2
37306,90248,2,90324,-2
37306,90248,-2,90324,2
37306,90248,-2,90324,-2
37306,90248,2,94037,2
37306,90248,2,94037,-2
37306,90248,-2,94037,2
37306,90248,-2,94037,-2
37306,90248,2,94039,2
37306,90248,2,94039,-2
37306,90248,-2,94039,2
37306,90248,-2,94039,-2
37306,90324,1,90248,-1
37306,90324,1,94037,1
37306,90324,1,94039,1
37306,90324,2,90248,2
37306,90324,2,90248,-2
37306,90324,-2,90248,2
37306,90324,-2,90248,-2
37306,90324,2,94037,2
37306,90324,2,94037,-2
37306,90324,-2,94037,2
37306,90324,-2,94037,-2
37306,90324,2,94039,2
37306,90324,2,94039,-2
37306,90324,-2,94039,2
37306,90324,-2,94039,-2
37306,94037,-1,90248,-1
37306,94037,-1,90324,-1
37306,94037,-1,94039,1
37306,94037,2,90248,2
37306,94037,2,90248,-2
37306,94037,-2,90248,2
37306,94037,-2,90248,-2
37306,94037,2,90324,2
37306,94037,2,90324,-2
37306,94037,-2,90324,2
37306,94037,-2,90324,-2
37306,94037,2,94039,2
37306,94037,2,94039,-2
37306,94037,-2,94039,2
37306,94037,-2,94039,-2
37306,94039,-1,90248,-1
37306,94039,-1,90324,-1
37306,94039,-1,94037,1
37306,94039,2,90248,2
37306,94039,2,90248,-2
37306,94039,-2,90248,2
37306,94039,-2,90248,-2
37306,94039,2,90324,2
37306,94039,2,90324,-2
37306,94039,-2,90324,2
37306,94039,-2,90324,-2
37306,94039,2,94037,2
37306,94039,2,94037,-2
37306,94039,-2,94037,2
37306,94039,-2,94037,-2
37307,90250,-1,90252,1
37307,90250,-1,90254,1
37307,90250,-1,90256,1
37307,90250,2,90252,2
37307,90250,2,90252,-2
37307,90250,-2,90252,2
37307,90250,-2,90252,-2
37307,90250,2,90254,2
37307,90250,2,90254,-2
37307,90250,-2,90254,2
37307,90250,-2,90254,-2
37307,90250,2,90256,2
37307,90250,2,90256,-2
37307,90250,-2,90256,2
37307,90250,-2,90256,-2
37307,90252,-1,90250,1
37307,90252,-1,90254,1
37307,90252,-1,90256,1
37307,90252,2,90250,2
37307,90252,2,90250,-2
37307,90252,-2,90250,2
37307,90252,-2,90250,-2
37307,90252,2,90254,2
37307,90252,2,90254,-2
37307,90252,-2,90254,2
37307,90252,-2,90254,-2
37307,90252,2,90256,2
37307,90252,2,90256,-2
37307,90252,-2,90256,2
37307,90252,-2,90256,-2
37307,90254,-1,90250,1
37307,90254,-1,90252,1
37307,90254,-1,90256,1
37307,90254,2,90250,2
37307,90254,2,90250,-2
37307,90254,-2,90250,2
37307,90254,-2,90250,-2
37307,90254,2,90252,2
37307,90254,2,90252,-2
37307,90254,-2,90252,2
37307,90254,-2,90252,-2
37307,90254,2,90256,2
37307,90254,2,90256,-2
37307,90254,-2,90256,2
37307,90254,-2,90256,-2
37307,90256,-1,90250,1
37307,90256,-1,90252,1
37307,90256,-1,90254,1
37307,90256,2,90250,2
37307,90256,2,90250,-2
37307,90256,-2,90250,2
37307,90256,-2,90250,-2
37307,90256,2,90252,2
37307,90256,2,90252,-2
37307,90256,-2,90252,2
37307,90256,-2,90252,-2
37307,90256,2,90254,2
37307,90256,2,90254,-2
37307,90256,-2,90254,2
37307,90256,-2,90254,-2
37308,90250,1,90324,1
37308,90250,1,90326,1
37308,90250,2,90324,2
37308,90250,2,90324,-2
37308,90250,-2,90324,2
37308,90250,-2,90324,-2
37308,90250,2,90326,2
37308,90250,2,90326,-2
37308,90250,-2,90326,2
37308,90250,-2,90326,-2
37308,90324,-1,90250,-1
37308,90324,-1,90326,1
37308,90324,2,90250,2
37308,90324,2,90250,-2
37308,90324,-2,90250,2
37308,90324,-2,90250,-2
37308,90324,2,90326,2
37308,90324,2,90326,-2
37308,90324,-2,90326,2
37308,90324,-2,90326,-2
37308,90326,-1,90250,-1
37308,90326,-1,90324,1
37308,90326,2,90250,2
37308,90326,2,90250,-2
37308,90326,-2,90250,2
37308,90326,-2,90250,-2
37308,90326,2,90324,2
37308,90326,2,90324,-2
37308,90326,-2,90324,2
37308,90326,-2,90324,-2
37309,90252,1,94045,-1
37309,90252,1,94072,1
37309,90252,2,94045,2
37309,90252,2,94045,-2
37309,90252,-2,94045,2
37309,90252,-2,94045,-2
37309,90252,2,94072,2
37309,90252,2,94072,-2
37309,90252,-2,94072,2
37309,90252,-2,94072,-2
37309,94045,1,90252,-1
37309,94045,1,94072,1
37309,94045,2,90252,2
37309,94045,2,90252,-2
37309,94045,-2,90252,2
37309,94045,-2,90252,-2
37309,94045,2,94072,2
37309,94045,2,94072,-2
37309,94045,-2,94072,2
37309,94045,-2,94072,-2
37309,94072,-1,90252,-1
37309,94072,-1,94045,-1
37309,94072,2,90252,2
37309,94072,2,90252,-2
37309,94072,-2,90252,2
37309,94072,-2,90252,-2
37309,94072,2,94045,2
37309,94072,2,94045,-2
37309,94072,-2,94045,2
37309,94072,-2,94045,-2
37310,90254,1,94098,1
37310,90254,1,94100,1
37310,90254,1,94102,1
37310,90254,2,94098,2
37310,90254,2,94098,-2
37310,90254,-2,94098,2
37310,90254,-2,94098,-2
37310,90254,2,94100,2
37310,90254,2,94100,-2
37310,90254,-2,94100,2
37310,90254,-2,94100,-2
37310,90254,2,94102,2
37310,90254,2,94102,-2
37310,90254,-2,94102,2
37310,90254,-2,94102,-2
37310,94098,-1,90254,-1
37310,94098,-1,94100,1
37310,94098,-1,94102,1
37310,94098,2,90254,2
37310,94098,2,90254,-2
37310,94098,-2,90254,2
37310,94098,-2,90254,-2
37310,94098,2,94100,2
37310,94098,2,94100,-2
37310,94098,-2,94100,2
37310,94098,-2,94100,-2
37310,94098,2,94102,2
37310,94098,2,94102,-2
37310,94098,-2,94102,2
37310,94098,-2,94102,-2
37310,94100,-1,90254,-1
37310,94100,-1,94098,1
37310,94100,-1,94102,1
37310,94100,2,90254,2
37310,94100,2,90254,-2
37310,94100,-2,90254,2
37310,94100,-2,90254,-2
37310,94100,2,94098,2
37310,94100,2,94098,-2
37310,94100,-2,94098,2
37310,94100,-2,94098,-2
37310,94100,2,94102,2
37310,94100,2,94102,-2
37310,94100,-2,94102,2
37310,94100,-2,94102,-2
37310,94102,-1,90254,-1
37310,94102,-1,94098,1
37310,94102,-1,94100,1
37310,94102,2,90254,2
37310,94102,2,90254,-2
37310,94102,-2,90254,2
37310,94102,-2,90254,-2
37310,94102,2,94098,2
37310,94102,2,94098,-2
37310,94102,-2,94098,2
37310,94102,-2,94098,-2
37310,94102,2,94100,2
37310,94102,2,94100,-2
37310,94102,-2,94100,2
37310,94102,-2,94100,-2
37311,90256,1,90309,-1
37311,90256,1,94037,-1
37311,90256,1,94179,1
37311,90256,2,90309,2
37311,90256,2,90309,-2
37311,90256,-2,90309,2
37311,90256,-2,90309,-2
37311,90256,2,94037,2
37311,90256,2,94037,-2
37311,90256,-2,94037,2
37311,90256,-2,94037,-2
37311,90256,2,94179,2
37311,90256,2,94179,-2
37311,90256,-2,94179,2
37311,90256,-2,94179,-2
37311,90309,1,90256,-1
37311,90309,1,94037,-1
37311,90309,1,94179,1
37311,90309,2,90256,2
37311,90309,2,90256,-2
37311,90309,-2,90256,2
37311,90309,-2,90256,-2
37311,90309,2,94037,2
37311,90309,2,94037,-2
37311,90309,-2,94037,2
37311,90309,-2,94037,-2
37311,90309,2,94179,2
37311,90309,2,94179,-2
37311,90309,-2,94179,2
37311,90309,-2,94179,-2
37311,94037,1,90256,-1
37311,94037,1,90309,-1
37311,94037,1,94179,1
37311,94037,2,90256,2
37311,94037,2,90256,-2
37311,94037,-2,90256,2
37311,94037,-2,90256,-2
37311,94037,2,90309,2
37311,94037,2,90309,-2
37311,94037,-2,90309,2
37311,94037,-2,90309,-2
37311,94037,2,94179,2
37311,94037,2,94179,-2
37311,94037,-2,94179,2
37311,94037,-2,94179,-2
37311,94179,-1,90256,-1
37311,94179,-1,90309,-1
37311,94179,-1,94037,-1
37311,94179,2,90256,2
37311,94179,2,90256,-2
37311,94179,-2,90256,2
37311,94179,-2,90256,-2
37311,94179,2,90309,2
37311,94179,2,90309,-2
37311,94179,-2,90309,2
37311,94179,-2,90309,-2
37311,94179,2,94037,2
37311,94179,2,94037,-2
37311,94179,-2,94037,2
37311,94179,-2,94037,-2
37312,90258,-1,90259,1
37312,90258,-1,90261,1
37312,90258,2,90259,2
37312,90258,2,90259,-2
37312,90258,-2,90259,2
37312,90258,-2,90259,-2
37312,90258,2,90261,2
37312,90258,2,90261,-2
37312,90258,-2,90261,2
37312,90258,-2,90261,-2
37312,90259,-1,90258,1
37312,90259,-1,90261,1
37312,90259,2,90258,2
37312,90259,2,90258,-2
37312,90259,-2,90258,2
37312,90259,-2,90258,-2
37312,90259,2,90261,2
37312,90259,2,90261,-2
37312,90259,-2,90261,2
37312,90259,-2,90261,-2
37312,90261,-1,90258,1
37312,90261,-1,90259,1
37312,90261,2,90258,2
37312,90261,2,90258,-2
37312,90261,-2,90258,2
37312,90261,-2,90258,-2
37312,90261,2,90259,2
37312,90261,2,90259,-2
37312,90261,-2,90259,2
37312,90261,-2,90259,-2
37314,90259,1,94066,-1
37314,90259,1,94172,1
37314,90259,2,94066,2
37314,90259,2,94066,-2
37314,90259,-2,94066,2
37314,90259,-2,94066,-2
37314,90259,2,94172,2
37314,90259,2,94172,-2
37314,90259,-2,94172,2
37314,90259,-2,94172,-2
37314,94066,1,90259,-1
37314,94066,1,94172,1
37314,94066,2,90259,2
37314,94066,2,90259,-2
37314,94066,-2,90259,2
37314,94066,-2,90259,-2
37314,94066,2,94172,2
37314,94066,2,94172,-2
37314,94066,-2,94172,2
37314,94066,-2,94172,-2
